Edition,Entity_code,GLOBAL_ID,Series_with_units,Rank,Value
2012,NGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",129,0.0143
2013,NGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",70,0.1842
2014,NGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",71,0.1842
2012,NIC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",38,0.3
2013,NIC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",81,0.1316
2014,NIC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",82,0.1316
2012,NLD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",15,0.6
2013,NLD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",1,1
2014,NLD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",1,1
2012,NOR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",21,0.5
2013,NOR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",15,0.6842
2014,NOR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",15,0.6842
2012,NPL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0571
2013,NPL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0263
2014,NPL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",112,0.0263
2012,NZL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",4,0.7714
2013,NZL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",25,0.5789
2014,NZL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",25,0.5789
2012,OMN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",73,0.1571
2013,OMN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",36,0.4474
2014,OMN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",36,0.4474
2012,PAK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",66,0.1714
2013,PAK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",81,0.1316
2014,PAK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",82,0.1316
2012,PAN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",92,0.1136
2013,PAN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",46,0.3158
2014,PAN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",47,0.3158
2012,PER,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",66,0.1714
2013,PER,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",38,0.3947
2014,PER,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",38,0.3947
2012,PHL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.1857
2013,PHL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.2105
2014,PHL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",63,0.2105
2012,POL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",50,0.2429
2013,POL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",70,0.1842
2014,POL,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",71,0.1842
2012,PRI,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2013,PRI,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2014,PRI,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2012,PRT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",44,0.2714
2013,PRT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",41,0.3684
2014,PRT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",41,0.3684
2012,PRY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",129,0.0143
2013,PRY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",76,0.1579
2014,PRY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",77,0.1579
2012,QAT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",79,0.1286
2013,QAT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",22,0.6316
2014,QAT,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",22,0.6316
2012,ROU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.1857
2013,ROU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",96,0.0789
2014,ROU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",97,0.0789
2012,RUS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",79,0.1286
2013,RUS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",19,0.6579
2014,RUS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",19,0.6579
2012,RWA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0.0286
2013,RWA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0263
2014,RWA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",112,0.0263
2012,SAU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",94,0.1
2013,SAU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",22,0.6316
2014,SAU,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",22,0.6316
2012,SEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",129,0.0143
2013,SEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.2105
2014,SEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",63,0.2105
2012,SGP,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",9,0.6857
2013,SGP,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",3,0.9474
2014,SGP,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",3,0.9474
2012,SLE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2013,SLE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",106,0.0526
2014,SLE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",107,0.0526
2012,SLV,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",105,0.0714
2013,SLV,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",28,0.5526
2014,SLV,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",28,0.5526
2012,SRB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",117,0.0429
2013,SRB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",58,0.2368
2014,SRB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",59,0.2368
2012,SUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",138,0
2013,SUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0
2014,SUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",127,0
2012,SVK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",105,0.0714
2013,SVK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",81,0.1316
2014,SVK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",82,0.1316
2012,SVN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",20,0.5143
2013,SVN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.2105
2014,SVN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",63,0.2105
2012,SWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",23,0.4857
2013,SWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",15,0.6842
2014,SWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",15,0.6842
2012,SWZ,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",92,0.1136
2013,SWZ,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",106,0.0526
2014,SWZ,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",107,0.0526
2012,SYC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2013,SYC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",96,0.0789
2014,SYC,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",97,0.0789
2012,SYR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",129,0.0143
2013,SYR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2014,SYR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2012,TCD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0571
2013,TCD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0263
2014,TCD,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",112,0.0263
2012,THA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",99,0.0857
2013,THA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",46,0.3158
2014,THA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",47,0.3158
2012,TJK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0.0286
2013,TJK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0
2014,TJK,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2012,TLS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",129,0.0143
2013,TLS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0
2014,TLS,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",127,0
2012,TTO,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",79,0.1286
2013,TTO,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",96,0.0789
2014,TTO,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",97,0.0789
2012,TUN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",38,0.3
2013,TUN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2014,TUN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",41,0.3684
2012,TUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",53,0.2143
2013,TUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",106,0.0526
2014,TUR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",107,0.0526
2012,TWN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2013,TWN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2014,TWN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",,
2012,TZA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",117,0.0429
2013,TZA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",96,0.0789
2014,TZA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",97,0.0789
2012,UGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",105,0.0714
2013,UGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",96,0.0789
2014,UGA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",97,0.0789
2012,UKR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",47,0.2571
2013,UKR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",76,0.1579
2014,UKR,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",77,0.1579
2012,URY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",47,0.2571
2013,URY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",70,0.1842
2014,URY,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",71,0.1842
2012,USA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",6,0.7571
2013,USA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",5,0.9211
2014,USA,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",5,0.9211
2012,VEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",77,0.1429
2013,VEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",54,0.2632
2014,VEN,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",55,0.2632
2012,VNM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",99,0.0857
2013,VNM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",91,0.1053
2014,VNM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",92,0.1053
2012,YEM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",117,0.0429
2013,YEM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0
2014,YEM,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",127,0
2012,ZAF,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",62,0.1857
2013,ZAF,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",76,0.1579
2014,ZAF,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",77,0.1579
2012,ZMB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",138,0
2013,ZMB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0263
2014,ZMB,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",112,0.0263
2012,ZWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",124,0.0286
2013,ZWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",111,0.0263
2014,ZWE,EPARTICIPIDX,"10.04 E-Participation Index, 0–1 (best)",112,0.0263
2012,AGO,EOSQ080,10.03 ICT use and government efficiency (1-7),131,2.9510101031
2013,AGO,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2014,AGO,EOSQ080,10.03 ICT use and government efficiency (1-7),138,2.939394
2012,ALB,EOSQ080,10.03 ICT use and government efficiency (1-7),59,4.4032733409
2013,ALB,EOSQ080,10.03 ICT use and government efficiency (1-7),65,4.2796749625
2014,ALB,EOSQ080,10.03 ICT use and government efficiency (1-7),82,4.03594205
2012,ARE,EOSQ080,10.03 ICT use and government efficiency (1-7),4,5.7949380935
2013,ARE,EOSQ080,10.03 ICT use and government efficiency (1-7),3,5.8783103675
2014,ARE,EOSQ080,10.03 ICT use and government efficiency (1-7),2,6.008697
2012,ARG,EOSQ080,10.03 ICT use and government efficiency (1-7),125,3.2356995263
2013,ARG,EOSQ080,10.03 ICT use and government efficiency (1-7),126,3.2085124595
2014,ARG,EOSQ080,10.03 ICT use and government efficiency (1-7),140,2.9000878946
2012,ARM,EOSQ080,10.03 ICT use and government efficiency (1-7),91,3.8176390373
2013,ARM,EOSQ080,10.03 ICT use and government efficiency (1-7),49,4.5017305061
2014,ARM,EOSQ080,10.03 ICT use and government efficiency (1-7),24,4.9641906359
2012,AUS,EOSQ080,10.03 ICT use and government efficiency (1-7),44,4.6162392077
2013,AUS,EOSQ080,10.03 ICT use and government efficiency (1-7),46,4.5794334286
2014,AUS,EOSQ080,10.03 ICT use and government efficiency (1-7),51,4.528043616
2012,AUT,EOSQ080,10.03 ICT use and government efficiency (1-7),12,5.505094181
2013,AUT,EOSQ080,10.03 ICT use and government efficiency (1-7),14,5.3193938993
2014,AUT,EOSQ080,10.03 ICT use and government efficiency (1-7),22,5.1068815956
2012,AZE,EOSQ080,10.03 ICT use and government efficiency (1-7),47,4.5486160048
2013,AZE,EOSQ080,10.03 ICT use and government efficiency (1-7),19,5.1616245424
2014,AZE,EOSQ080,10.03 ICT use and government efficiency (1-7),11,5.4172383111
2012,BDI,EOSQ080,10.03 ICT use and government efficiency (1-7),134,2.7529421478
2013,BDI,EOSQ080,10.03 ICT use and government efficiency (1-7),140,2.6165415491
2014,BDI,EOSQ080,10.03 ICT use and government efficiency (1-7),146,2.6387457802
2012,BEL,EOSQ080,10.03 ICT use and government efficiency (1-7),58,4.4037317167
2013,BEL,EOSQ080,10.03 ICT use and government efficiency (1-7),50,4.4925029523
2014,BEL,EOSQ080,10.03 ICT use and government efficiency (1-7),52,4.471489445
2012,BEN,EOSQ080,10.03 ICT use and government efficiency (1-7),109,3.5930732179
2013,BEN,EOSQ080,10.03 ICT use and government efficiency (1-7),112,3.5367747615
2014,BEN,EOSQ080,10.03 ICT use and government efficiency (1-7),127,3.1540696827
2012,BFA,EOSQ080,10.03 ICT use and government efficiency (1-7),79,4.0734096861
2013,BFA,EOSQ080,10.03 ICT use and government efficiency (1-7),79,4.0935802469
2014,BFA,EOSQ080,10.03 ICT use and government efficiency (1-7),69,4.123733098
2012,BGD,EOSQ080,10.03 ICT use and government efficiency (1-7),104,3.6453018823
2013,BGD,EOSQ080,10.03 ICT use and government efficiency (1-7),104,3.6601310452
2014,BGD,EOSQ080,10.03 ICT use and government efficiency (1-7),107,3.5933855822
2012,BGR,EOSQ080,10.03 ICT use and government efficiency (1-7),92,3.7971846564
2013,BGR,EOSQ080,10.03 ICT use and government efficiency (1-7),98,3.7654066634
2014,BGR,EOSQ080,10.03 ICT use and government efficiency (1-7),100,3.6911392657
2012,BHR,EOSQ080,10.03 ICT use and government efficiency (1-7),8,5.5700184
2013,BHR,EOSQ080,10.03 ICT use and government efficiency (1-7),6,5.557857469
2014,BHR,EOSQ080,10.03 ICT use and government efficiency (1-7),13,5.375990566
2012,BIH,EOSQ080,10.03 ICT use and government efficiency (1-7),120,3.346384
2013,BIH,EOSQ080,10.03 ICT use and government efficiency (1-7),96,3.80889275
2014,BIH,EOSQ080,10.03 ICT use and government efficiency (1-7),64,4.187309
2012,BLZ,EOSQ080,10.03 ICT use and government efficiency (1-7),133,2.815299
2013,BLZ,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2014,BLZ,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2012,BOL,EOSQ080,10.03 ICT use and government efficiency (1-7),117,3.4191122284
2013,BOL,EOSQ080,10.03 ICT use and government efficiency (1-7),123,3.359329955
2014,BOL,EOSQ080,10.03 ICT use and government efficiency (1-7),115,3.4384273836
2012,BRA,EOSQ080,10.03 ICT use and government efficiency (1-7),42,4.6505584731
2013,BRA,EOSQ080,10.03 ICT use and government efficiency (1-7),53,4.433827079
2014,BRA,EOSQ080,10.03 ICT use and government efficiency (1-7),61,4.2206219797
2012,BRB,EOSQ080,10.03 ICT use and government efficiency (1-7),52,4.4770688513
2013,BRB,EOSQ080,10.03 ICT use and government efficiency (1-7),47,4.5368951349
2014,BRB,EOSQ080,10.03 ICT use and government efficiency (1-7),60,4.278238722
2012,BRN,EOSQ080,10.03 ICT use and government efficiency (1-7),50,4.5273760663
2013,BRN,EOSQ080,10.03 ICT use and government efficiency (1-7),45,4.6171466296
2014,BRN,EOSQ080,10.03 ICT use and government efficiency (1-7),39,4.7753604359
2012,BTN,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2013,BTN,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2014,BTN,EOSQ080,10.03 ICT use and government efficiency (1-7),43,4.686476
2012,BWA,EOSQ080,10.03 ICT use and government efficiency (1-7),63,4.2847688679
2013,BWA,EOSQ080,10.03 ICT use and government efficiency (1-7),70,4.2136686433
2014,BWA,EOSQ080,10.03 ICT use and government efficiency (1-7),78,4.0750522311
2012,CAN,EOSQ080,10.03 ICT use and government efficiency (1-7),30,4.922373367
2013,CAN,EOSQ080,10.03 ICT use and government efficiency (1-7),32,4.9013085403
2014,CAN,EOSQ080,10.03 ICT use and government efficiency (1-7),32,4.8334700381
2012,CHE,EOSQ080,10.03 ICT use and government efficiency (1-7),20,5.2678152622
2013,CHE,EOSQ080,10.03 ICT use and government efficiency (1-7),21,5.1411624142
2014,CHE,EOSQ080,10.03 ICT use and government efficiency (1-7),23,4.98345118
2012,CHL,EOSQ080,10.03 ICT use and government efficiency (1-7),15,5.4084586189
2013,CHL,EOSQ080,10.03 ICT use and government efficiency (1-7),18,5.1706609098
2014,CHL,EOSQ080,10.03 ICT use and government efficiency (1-7),28,4.8622172875
2012,CHN,EOSQ080,10.03 ICT use and government efficiency (1-7),31,4.909077697
2013,CHN,EOSQ080,10.03 ICT use and government efficiency (1-7),39,4.6895450761
2014,CHN,EOSQ080,10.03 ICT use and government efficiency (1-7),47,4.6351328333
2012,CIV,EOSQ080,10.03 ICT use and government efficiency (1-7),118,3.3756860528
2013,CIV,EOSQ080,10.03 ICT use and government efficiency (1-7),108,3.5846296196
2014,CIV,EOSQ080,10.03 ICT use and government efficiency (1-7),112,3.5168445988
2012,CMR,EOSQ080,10.03 ICT use and government efficiency (1-7),116,3.4615470377
2013,CMR,EOSQ080,10.03 ICT use and government efficiency (1-7),91,3.8735006828
2014,CMR,EOSQ080,10.03 ICT use and government efficiency (1-7),77,4.075883579
2012,COL,EOSQ080,10.03 ICT use and government efficiency (1-7),51,4.5041674181
2013,COL,EOSQ080,10.03 ICT use and government efficiency (1-7),73,4.197589987
2014,COL,EOSQ080,10.03 ICT use and government efficiency (1-7),68,4.1455855592
2012,CPV,EOSQ080,10.03 ICT use and government efficiency (1-7),27,5.0853234243
2013,CPV,EOSQ080,10.03 ICT use and government efficiency (1-7),29,4.9695215058
2014,CPV,EOSQ080,10.03 ICT use and government efficiency (1-7),42,4.722545083
2012,CRI,EOSQ080,10.03 ICT use and government efficiency (1-7),74,4.1250459745
2013,CRI,EOSQ080,10.03 ICT use and government efficiency (1-7),87,4.0417004539
2014,CRI,EOSQ080,10.03 ICT use and government efficiency (1-7),76,4.0807596206
2012,CYP,EOSQ080,10.03 ICT use and government efficiency (1-7),49,4.5384026474
2013,CYP,EOSQ080,10.03 ICT use and government efficiency (1-7),62,4.3126570006
2014,CYP,EOSQ080,10.03 ICT use and government efficiency (1-7),66,4.1770238366
2012,CZE,EOSQ080,10.03 ICT use and government efficiency (1-7),82,4.0333097532
2013,CZE,EOSQ080,10.03 ICT use and government efficiency (1-7),88,4.0141360481
2014,CZE,EOSQ080,10.03 ICT use and government efficiency (1-7),101,3.6425263709
2012,DEU,EOSQ080,10.03 ICT use and government efficiency (1-7),46,4.5617926577
2013,DEU,EOSQ080,10.03 ICT use and government efficiency (1-7),44,4.6433703356
2014,DEU,EOSQ080,10.03 ICT use and government efficiency (1-7),33,4.8167105222
2012,DNK,EOSQ080,10.03 ICT use and government efficiency (1-7),19,5.2689340309
2013,DNK,EOSQ080,10.03 ICT use and government efficiency (1-7),26,5.0171152311
2014,DNK,EOSQ080,10.03 ICT use and government efficiency (1-7),34,4.8098180385
2012,DOM,EOSQ080,10.03 ICT use and government efficiency (1-7),57,4.4110912763
2013,DOM,EOSQ080,10.03 ICT use and government efficiency (1-7),60,4.3301259655
2014,DOM,EOSQ080,10.03 ICT use and government efficiency (1-7),74,4.0943342905
2012,DZA,EOSQ080,10.03 ICT use and government efficiency (1-7),137,2.6259682435
2013,DZA,EOSQ080,10.03 ICT use and government efficiency (1-7),144,2.296213725
2014,DZA,EOSQ080,10.03 ICT use and government efficiency (1-7),141,2.8528042306
2012,ECU,EOSQ080,10.03 ICT use and government efficiency (1-7),77,4.1011511827
2013,ECU,EOSQ080,10.03 ICT use and government efficiency (1-7),72,4.203905
2014,ECU,EOSQ080,10.03 ICT use and government efficiency (1-7),55,4.4073844135
2012,EGY,EOSQ080,10.03 ICT use and government efficiency (1-7),87,3.9484348373
2013,EGY,EOSQ080,10.03 ICT use and government efficiency (1-7),94,3.8410055887
2014,EGY,EOSQ080,10.03 ICT use and government efficiency (1-7),96,3.7121949594
2012,ESP,EOSQ080,10.03 ICT use and government efficiency (1-7),55,4.4349338982
2013,ESP,EOSQ080,10.03 ICT use and government efficiency (1-7),48,4.5072900284
2014,ESP,EOSQ080,10.03 ICT use and government efficiency (1-7),49,4.538192
2012,EST,EOSQ080,10.03 ICT use and government efficiency (1-7),9,5.5684341583
2013,EST,EOSQ080,10.03 ICT use and government efficiency (1-7),10,5.4693050399
2014,EST,EOSQ080,10.03 ICT use and government efficiency (1-7),5,5.6273000249
2012,ETH,EOSQ080,10.03 ICT use and government efficiency (1-7),81,4.0569099125
2013,ETH,EOSQ080,10.03 ICT use and government efficiency (1-7),90,3.89678535
2014,ETH,EOSQ080,10.03 ICT use and government efficiency (1-7),92,3.8044336
2012,FIN,EOSQ080,10.03 ICT use and government efficiency (1-7),21,5.2352419794
2013,FIN,EOSQ080,10.03 ICT use and government efficiency (1-7),15,5.3164137739
2014,FIN,EOSQ080,10.03 ICT use and government efficiency (1-7),14,5.3645351579
2012,FRA,EOSQ080,10.03 ICT use and government efficiency (1-7),26,5.0931114456
2013,FRA,EOSQ080,10.03 ICT use and government efficiency (1-7),28,4.9724400958
2014,FRA,EOSQ080,10.03 ICT use and government efficiency (1-7),40,4.7728329713
2012,GAB,EOSQ080,10.03 ICT use and government efficiency (1-7),,
2013,GAB,EOSQ080,10.03 ICT use and government efficiency (1-7),130,3.19246
2014,GAB,EOSQ080,10.03 ICT use and government efficiency (1-7),120,3.3670326729
2012,GBR,EOSQ080,10.03 ICT use and government efficiency (1-7),29,4.9405436923
2013,GBR,EOSQ080,10.03 ICT use and government efficiency (1-7),17,5.1774204231
2014,GBR,EOSQ080,10.03 ICT use and government efficiency (1-7),27,4.8642506136
